tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
4820,user_13120,True,Tue Oct 10 14:50:00 +0000 2017,"@Delta delayed baggage again, bag never made my connection in BOS",4821,
4737,Delta,False,Tue Oct 10 09:59:00 +0000 2017,So sorry to hear your bag didn't arrive. Please DM your file reference or confirmation number and we'll track it down. ^TL,,4736
3761,Delta,False,Sun Oct 08 01:03:00 +0000 2017,Thanks for being a SkyMiles member. Please DM us your SkyMiles number and the flight details and we'll check on those miles. ^RM,,3760
3354,user_33623,True,Sat Oct 07 01:19:00 +0000 2017,"@Delta why won't ur app let me check in, it just spins forever",3355,
1814,user_17576,True,Tue Oct 03 07:29:00 +0000 2017,"@Delta delayed baggage again, bag never made my connection in SLC",1815,
3693,Delta,False,Sat Oct 07 21:05:00 +0000 2017,We can review your options. Please DM your confirmation number and we'll check change/cancel fees for your fare. ^RM,,3692
1967,Delta,False,Tue Oct 03 16:24:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,1966
3417,Delta,False,Sat Oct 07 04:59:00 +0000 2017,Delayed bags are frustrating. DM us your file reference and we'll check its status right away. ^AB,,3416
4908,user_15527,True,Tue Oct 10 19:58:00 +0000 2017,@Delta my flight DL537 to BOS got cancelled and no one told me. what now??,4909,
1079,Delta,False,Sun Oct 01 12:36:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,1078
2525,Delta,False,Thu Oct 05 00:57:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,2524
2331,Delta,False,Wed Oct 04 13:38:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,2330
1033,Delta,False,Sun Oct 01 09:55:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,1032
3142,user_53254,True,Fri Oct 06 12:57:00 +0000 2017,flight DL354 cancelled @Delta and the app won't let me rebook. help pls,3143,
4316,user_84533,True,Mon Oct 09 09:26:00 +0000 2017,@Delta your crew on DL4450 were dismissive and unprofessional. never flynig again,4317,
2261,Delta,False,Wed Oct 04 09:33:00 +0000 2017,We can review your options. Please DM your confirmation number and we'll check change/cancel fees for your fare. ^RM,,2260
3912,user_78735,True,Sun Oct 08 09:52:00 +0000 2017,@Delta weve been sitting on the tarmac at SLC for 2 hours whats going on,3913,
4978,user_95661,True,Wed Oct 11 00:03:00 +0000 2017,just want to say @Delta made my JFK trip smooth and easy. appreciate you,4979,
3220,user_57608,True,Fri Oct 06 17:30:00 +0000 2017,why is @Delta flight DL2018 delayed AGAIN. i've been waiting 2 hours,3221,
2237,Delta,False,Wed Oct 04 08:09:00 +0000 2017,Happy to point you in the right direction — the details are on delta.com. Let us know if you have questions! ^DS,,2236
2912,user_98839,True,Thu Oct 05 23:32:00 +0000 2017,@Delta you lost my luggage on flight DL406. thi sis unacceptable,2913,
3192,user_72914,True,Fri Oct 06 15:52:00 +0000 2017,"@Delta delayed baggage again, bag never made my connection in SLC",3193,
5065,user_36775,True,Sun Oct 01 08:00:00 +0000 2017,"@AmericanAir my flight is delayed too, so annoying",,
1855,Delta,False,Tue Oct 03 09:52:00 +0000 2017,Happy to point you in the right direction — the details are on delta.com. Let us know if you have questions! ^DS,,1854
2798,user_42735,True,Thu Oct 05 16:53:00 +0000 2017,@Delta ur flight attendant on the JFK route was so kind to my kids ❤️,2799,
4774,user_67058,True,Tue Oct 10 12:09:00 +0000 2017,@Delta my SEA flight is showing delayed but the board says on time?? which is it,4775,
1697,Delta,False,Tue Oct 03 00:39:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,1696
4544,user_35147,True,Mon Oct 09 22:44:00 +0000 2017,@Delta how much is a checked bag on a domestic flight to ATL?,4545,
1642,user_52014,True,Mon Oct 02 21:27:00 +0000 2017,@Delta check in says see agent but there's no agent at the DTW counter,1643,
1036,user_95458,True,Sun Oct 01 10:06:00 +0000 2017,"@Delta why won't your app let me check in, it just spins forever",1037,
4658,user_80457,True,Tue Oct 10 05:23:00 +0000 2017,@Delta I was charged twice for flight DL3759. want a refund ASAP,4659,
4527,Delta,False,Mon Oct 09 21:44:00 +0000 2017,Sorry you're having trouble checking in. Try the Fly Delta app first; if it persists DM us your confirmation number and we'll get you a boarding pass. ^AB,,4526
3230,user_23388,True,Fri Oct 06 18:05:00 +0000 2017,@Delta my Detroit flight is showing delayed but the board says on time?? which is it,3231,
1971,Delta,False,Tue Oct 03 16:38:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,1970
4640,user_63227,True,Tue Oct 10 04:20:00 +0000 2017,"@Delta weather cancleled DL3917, been on hold 2 hrs. can someone rebook me to BOS?",4641,
4913,Delta,False,Tue Oct 10 20:15:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,4912
4505,Delta,False,Mon Oct 09 20:27:00 +0000 2017,We can review your options. Please DM your confirmation number and we'll check change/cancel fees for your fare. ^RM,,4504
1358,user_77516,True,Mon Oct 02 04:53:00 +0000 2017,"@Delta kiosk at ATL isn't printing my boarding pass, line is huge",1359,
2801,Delta,False,Thu Oct 05 17:03:00 +0000 2017,We're sorry about your damaged bag. Please DM us your confirmation number and we'll open a claim and help you further. ^DS,,2800
1784,user_79161,True,Tue Oct 03 05:44:00 +0000 2017,@Delta the wheel on my suitcase was ripped off by baggage handling. who do i talk to,1785,
4811,Delta,False,Tue Oct 10 14:18:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,4810
5083,user_64696,True,Sun Oct 01 08:00:00 +0000 2017,"@AmericanAir my flight is delayed too, so annoying",,
2778,user_25668,True,Thu Oct 05 15:43:00 +0000 2017,"@Delta stuck at Atlanta bc DL4715 is delayed 45 mins, gonna miss my connection 😡",2779,
5005,user_72800,True,Sun Oct 01 08:00:00 +0000 2017,@united lost my bag as well ugh,,
3961,Delta,False,Sun Oct 08 12:43:00 +0000 2017,Delayed bags are frustrating. DM us your file reference and we'll check its status right away. ^AB,,3960
1381,Delta,False,Mon Oct 02 06:13:00 +0000 2017,We're truly sorry about your experience — this isn't the standard we aim for. Please DM us the details so the right team can follow up. ^DS,,1380
3933,Delta,False,Sun Oct 08 11:05:00 +0000 2017,Let's get you boarded. Please DM your confirmation number and we'll pull up your boarding pass. ^JK,,3932
1912,user_22643,True,Tue Oct 03 13:12:00 +0000 2017,@Delta my bag didn't show up at LGA baggage claim. where is it??,1913,
2473,Delta,False,Wed Oct 04 21:55:00 +0000 2017,We can review your options. Please DM your confirmation number and we'll check change/cancel fees for your fare. ^RM,,2472
4613,Delta,False,Tue Oct 10 02:45:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,4612
3215,Delta,False,Fri Oct 06 17:12:00 +0000 2017,Sorry you're having trouble checking in. Try the Fly Delta app first; if it persists DM us your confirmation number and we'll get you a boarding pass. ^AB,,3214
4813,Delta,False,Tue Oct 10 14:25:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,4812
2847,Delta,False,Thu Oct 05 19:44:00 +0000 2017,Thank you so much for the kind words! We'll be sure to pass this along to the team. Safe travels! ^JK,,2846
2743,Delta,False,Thu Oct 05 13:40:00 +0000 2017,Happy to point you in the right direction — the details are on delta.com. Let us know if you have questions! ^DS,,2742
2118,user_57417,True,Wed Oct 04 01:13:00 +0000 2017,@Delta my miles from flight DL1229 last week never posted to my skymiles,2119,
4704,user_69843,True,Tue Oct 10 08:04:00 +0000 2017,hey @Delta my suitcase came off the belt in New York completely damaged 😞,4705,
4564,user_30940,True,Mon Oct 09 23:54:00 +0000 2017,"@Delta my skymiles number DL55210 shows the wrong status, i'm platinum",4565,
4617,Delta,False,Tue Oct 10 02:59:00 +0000 2017,Thanks for being a SkyMiles member. Please DM us your SkyMiles number and the flight details and we'll check on those miles. ^RM,,4616
3424,user_25213,True,Sat Oct 07 05:24:00 +0000 2017,"@Delta best flight experience in years today, thank you!",3425,
5022,user_94792,True,Sun Oct 01 08:00:00 +0000 2017,"@AmericanAir my flight is delayed too, so annoying",,
4975,Delta,False,Tue Oct 10 23:52:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,4974
3475,Delta,False,Sat Oct 07 08:22:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,3474
3056,user_28006,True,Fri Oct 06 07:56:00 +0000 2017,@Delta are there power outlets on flight DL4758?,3057,
1564,user_15604,True,Mon Oct 02 16:54:00 +0000 2017,@Delta my Atlanta flight is showing delayed but the board says on time?? which is it,1565,
4510,user_14188,True,Mon Oct 09 20:45:00 +0000 2017,"@Delta I can't check in online for flight DL233, keeps saying error",4511,
2068,user_87599,True,Tue Oct 03 22:18:00 +0000 2017,@Delta how do I upgrade to comfort+ on my Detroit flight?,2069,
2552,user_53724,True,Thu Oct 05 02:32:00 +0000 2017,@Delta weve been sitting on the tarmac at ORD for 4 hours whats going on,2553,
2559,Delta,False,Thu Oct 05 02:56:00 +0000 2017,Thank you so much for the kind words! We'll be sure to pass this along to the team. Safe travels! ^JK,,2558
4229,Delta,False,Mon Oct 09 04:21:00 +0000 2017,This made our day — thank you! We'll share your shoutout with the crew. ✈️ ^RM,,4228
4649,Delta,False,Tue Oct 10 04:51:00 +0000 2017,We're truly sorry about your experience — this isn't the standard we aim for. Please DM us the details so the right team can follow up. ^DS,,4648
3476,user_87972,True,Sat Oct 07 08:26:00 +0000 2017,@Delta my SLC flight is showing delayed but the board says on time?? which is it,3477,
5041,user_50948,True,Sun Oct 01 08:00:00 +0000 2017,"@AmericanAir my flight is delayed too, so annoying",,
2977,Delta,False,Fri Oct 06 03:19:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,2976
4183,Delta,False,Mon Oct 09 01:40:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,4182
2686,user_14325,True,Thu Oct 05 10:21:00 +0000 2017,@Delta whats your policy on bringing a car seat for my toddler,2687,
3968,user_87188,True,Sun Oct 08 13:08:00 +0000 2017,"@Delta shoutout to the gate agent in MSP who helped rebook me, went above and beyond 🙏",3969,
3546,user_53796,True,Sat Oct 07 12:31:00 +0000 2017,@Delta can I cancel my reservation and get a credit? confirmation DL55210,3547,
4184,user_47950,True,Mon Oct 09 01:44:00 +0000 2017,@Delta i'm disgusted by how i was treated at the ORD gate today,4185,
3989,Delta,False,Sun Oct 08 14:21:00 +0000 2017,"Great question! You can find the full policy details on delta.com, and we're happy to help if anything's unclear. ^TL",,3988
1674,user_31740,True,Mon Oct 02 23:19:00 +0000 2017,"@Delta ruined my BOS trip, disorganized and rude staff everywhere",1675,
3317,Delta,False,Fri Oct 06 23:09:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,3316
3540,user_17917,True,Sat Oct 07 12:10:00 +0000 2017,"@Delta I can't check in online for flight DL2044, keeps saying error",3541,
2217,Delta,False,Wed Oct 04 06:59:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,2216
2965,Delta,False,Fri Oct 06 02:37:00 +0000 2017,Sorry for the trouble with your refund. DM us your confirmation number and we'll check its status for you. ^DS,,2964
1663,Delta,False,Mon Oct 02 22:40:00 +0000 2017,Delayed bags are frustrating. DM us your file reference and we'll check its status right away. ^AB,,1662
1143,Delta,False,Sun Oct 01 16:20:00 +0000 2017,We're sorry about your damaged bag. Please DM us your confirmation number and we'll open a claim and help you further. ^DS,,1142
3367,Delta,False,Sat Oct 07 02:04:00 +0000 2017,"Great question! You can find the full policy details on delta.com, and we're happy to help if anything's unclear. ^TL",,3366
3524,user_27056,True,Sat Oct 07 11:14:00 +0000 2017,@Delta booked an award ticket to SLC but no miles were deducted?,3525,
4895,Delta,False,Tue Oct 10 19:12:00 +0000 2017,We understand billing issues are stressful. Please DM us your confirmation number and the charge details so we can review it. ^TL,,4894
4366,user_38299,True,Mon Oct 09 12:21:00 +0000 2017,@Delta are there power outlets on flight DL287?,4367,
2805,Delta,False,Thu Oct 05 17:17:00 +0000 2017,This made our day — thank you! We'll share your shoutout with the crew. ✈️ ^RM,,2804
4643,Delta,False,Tue Oct 10 04:30:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,4642
2688,user_17250,True,Thu Oct 05 10:28:00 +0000 2017,fligh tDL2582 cancelled @Delta and the app won't let me rebook. help pls,2689,
4747,Delta,False,Tue Oct 10 10:34:00 +0000 2017,We understand billing issues are stressful. Please DM us your confirmation number and the charge details so we can review it. ^TL,,4746
4212,user_87154,True,Mon Oct 09 03:22:00 +0000 2017,"@Delta where is my refund?? cancelled 7 days ago, still nothing.c onf XZ9921",4213,
4349,Delta,False,Mon Oct 09 11:21:00 +0000 2017,So sorry to hear your bag didn't arrive. Please DM your file reference or confirmation number and we'll track it down. ^TL,,4348
